account_id,month,segment,committed_actions_monthly,utilized_actions_monthly
ACC-000453,2024-06-01,Commercial,26423.0,45181
ACC-000453,2024-07-01,Commercial,26423.0,40202
ACC-000453,2024-08-01,Commercial,26423.0,39068
ACC-000453,2024-09-01,Commercial,26423.0,48769
ACC-000453,2024-10-01,Commercial,26423.0,45690
ACC-000453,2024-11-01,Commercial,26423.0,48187
ACC-000453,2024-12-01,Commercial,26423.0,42305
ACC-000453,2025-01-01,Commercial,26423.0,49980
ACC-000453,2025-02-01,Commercial,26423.0,53829
ACC-000453,2025-03-01,Commercial,26423.0,58948
ACC-000453,2025-04-01,Commercial,26423.0,46315
ACC-000453,2025-05-01,Commercial,26423.0,48615
ACC-000453,2025-06-01,Commercial,26423.0,45578
ACC-000453,2025-07-01,Commercial,26423.0,42189
ACC-000453,2025-08-01,Commercial,26423.0,56325
ACC-000453,2025-09-01,Commercial,26423.0,53416
ACC-000453,2025-10-01,Commercial,26423.0,68494
ACC-000453,2025-11-01,Commercial,26423.0,52689
ACC-000453,2025-12-01,Commercial,26423.0,42132
ACC-000454,2024-09-01,Commercial,,3270
ACC-000454,2024-10-01,Commercial,26343.0,13699
ACC-000454,2024-11-01,Commercial,26343.0,35906
ACC-000454,2024-12-01,Commercial,26343.0,31569
ACC-000454,2025-01-01,Commercial,26343.0,34379
ACC-000454,2025-02-01,Commercial,26343.0,41580
ACC-000454,2025-03-01,Commercial,26343.0,34331
ACC-000454,2025-04-01,Commercial,26343.0,33465
ACC-000454,2025-05-01,Commercial,26343.0,42139
ACC-000454,2025-06-01,Commercial,26343.0,34616
ACC-000454,2025-07-01,Commercial,26343.0,41425
ACC-000454,2025-08-01,Commercial,26343.0,40115
ACC-000454,2025-09-01,Commercial,26343.0,39121
ACC-000454,2025-10-01,Commercial,26343.0,36482
ACC-000454,2025-11-01,Commercial,26343.0,35772
ACC-000454,2025-12-01,Commercial,26343.0,36558
ACC-000455,2023-04-01,Commercial,,3761
ACC-000455,2023-05-01,Commercial,25714.0,11542
ACC-000455,2023-06-01,Commercial,25714.0,33919
ACC-000455,2023-07-01,Commercial,25714.0,31001
ACC-000455,2023-08-01,Commercial,25714.0,30661
ACC-000455,2023-09-01,Commercial,25714.0,40215
ACC-000455,2023-10-01,Commercial,25714.0,36386
ACC-000455,2023-11-01,Commercial,25714.0,41017
ACC-000455,2023-12-01,Commercial,25714.0,34994
ACC-000455,2024-01-01,Commercial,25714.0,40861
ACC-000455,2024-02-01,Commercial,25714.0,39845
ACC-000455,2024-03-01,Commercial,25714.0,40524
ACC-000455,2024-04-01,Commercial,25714.0,42289
ACC-000455,2024-05-01,Commercial,25714.0,44476
ACC-000455,2024-06-01,Commercial,25714.0,44901
ACC-000455,2024-07-01,Commercial,25714.0,36391
ACC-000455,2024-08-01,Commercial,25714.0,37553
ACC-000455,2024-09-01,Commercial,25714.0,45484
ACC-000455,2024-10-01,Commercial,25714.0,51876
ACC-000455,2024-11-01,Commercial,25714.0,38073
ACC-000455,2024-12-01,Commercial,25714.0,40512
ACC-000455,2025-01-01,Commercial,25714.0,44015
ACC-000455,2025-02-01,Commercial,25714.0,46152
ACC-000455,2025-03-01,Commercial,25714.0,46434
ACC-000455,2025-04-01,Commercial,25714.0,47899
ACC-000455,2025-05-01,Commercial,25714.0,46754
ACC-000455,2025-06-01,Commercial,25714.0,47399
ACC-000455,2025-07-01,Commercial,25714.0,42977
ACC-000455,2025-08-01,Commercial,25714.0,50056
ACC-000455,2025-09-01,Commercial,25714.0,52637
ACC-000455,2025-10-01,Commercial,25714.0,53760
ACC-000455,2025-11-01,Commercial,25714.0,57068
ACC-000455,2025-12-01,Commercial,25714.0,41267
ACC-000456,2023-03-01,Commercial,,6508
ACC-000456,2023-04-01,Commercial,51068.0,22631
ACC-000456,2023-05-01,Commercial,51068.0,63131
ACC-000456,2023-06-01,Commercial,51068.0,64472
ACC-000456,2023-07-01,Commercial,51068.0,70267
ACC-000456,2023-08-01,Commercial,51068.0,68622
ACC-000456,2023-09-01,Commercial,51068.0,73045
ACC-000456,2023-10-01,Commercial,51068.0,77840
ACC-000456,2023-11-01,Commercial,51068.0,71893
ACC-000456,2023-12-01,Commercial,51068.0,67810
ACC-000456,2024-01-01,Commercial,51068.0,96702
ACC-000456,2024-02-01,Commercial,51068.0,81273
ACC-000456,2024-03-01,Commercial,51068.0,76648
ACC-000456,2024-04-01,Commercial,51068.0,70768
ACC-000456,2024-05-01,Commercial,51068.0,76211
ACC-000456,2024-06-01,Commercial,51068.0,88336
ACC-000456,2024-07-01,Commercial,51068.0,68602
ACC-000456,2024-08-01,Commercial,51068.0,75161
ACC-000456,2024-09-01,Commercial,51068.0,80867
ACC-000456,2024-10-01,Commercial,51068.0,96221
ACC-000456,2024-11-01,Commercial,51068.0,89834
ACC-000456,2024-12-01,Commercial,51068.0,71135
ACC-000456,2025-01-01,Commercial,51068.0,91578
ACC-000456,2025-02-01,Commercial,51068.0,82322
ACC-000456,2025-03-01,Commercial,51068.0,91215
ACC-000456,2025-04-01,Commercial,41360.0,91034
ACC-000456,2025-05-01,Commercial,41360.0,98438
ACC-000456,2025-06-01,Commercial,41360.0,95680
ACC-000456,2025-07-01,Commercial,41360.0,77311
ACC-000456,2025-08-01,Commercial,41360.0,80974
ACC-000456,2025-09-01,Commercial,41360.0,100661
ACC-000456,2025-10-01,Commercial,41360.0,99110
ACC-000456,2025-11-01,Commercial,41360.0,91283
ACC-000456,2025-12-01,Commercial,41360.0,90815
ACC-000457,2023-06-01,Commercial,,3986
ACC-000457,2023-07-01,Commercial,28048.0,10139
ACC-000457,2023-08-01,Commercial,28048.0,32063
ACC-000457,2023-09-01,Commercial,28048.0,36423
ACC-000457,2023-10-01,Commercial,28048.0,44188
ACC-000457,2023-11-01,Commercial,28048.0,43253
ACC-000457,2023-12-01,Commercial,28048.0,36522
ACC-000457,2024-01-01,Commercial,28048.0,42978
ACC-000457,2024-02-01,Commercial,28048.0,43591
ACC-000457,2024-03-01,Commercial,28048.0,43038
ACC-000457,2024-04-01,Commercial,28048.0,43756
ACC-000457,2024-05-01,Commercial,28048.0,40200
ACC-000457,2024-06-01,Commercial,28048.0,41071
ACC-000457,2024-07-01,Commercial,28048.0,37494
ACC-000457,2024-08-01,Commercial,28048.0,44169
ACC-000457,2024-09-01,Commercial,28048.0,47023
ACC-000457,2024-10-01,Commercial,28048.0,43532
ACC-000457,2024-11-01,Commercial,28048.0,52425
ACC-000457,2024-12-01,Commercial,28048.0,40808
ACC-000457,2025-01-01,Commercial,28048.0,56045
ACC-000457,2025-02-01,Commercial,28048.0,49856
ACC-000457,2025-03-01,Commercial,28048.0,40811
ACC-000457,2025-04-01,Commercial,28048.0,62645
ACC-000457,2025-05-01,Commercial,28048.0,42498
ACC-000457,2025-06-01,Commercial,28048.0,46249
ACC-000457,2025-07-01,Commercial,41913.0,42700
ACC-000457,2025-08-01,Commercial,41913.0,43165
ACC-000457,2025-09-01,Commercial,41913.0,51973
ACC-000457,2025-10-01,Commercial,41913.0,48524
ACC-000457,2025-11-01,Commercial,41913.0,55510
ACC-000457,2025-12-01,Commercial,41913.0,44999
ACC-000458,2025-02-01,Commercial,,1721
ACC-000458,2025-03-01,Commercial,13300.0,5998
ACC-000458,2025-04-01,Commercial,13300.0,19086
ACC-000458,2025-05-01,Commercial,13300.0,18821
ACC-000458,2025-06-01,Commercial,13300.0,17012
ACC-000458,2025-07-01,Commercial,13300.0,15477
ACC-000458,2025-08-01,Commercial,13300.0,18026
ACC-000458,2025-09-01,Commercial,13300.0,23058
ACC-000458,2025-10-01,Commercial,13300.0,19683
ACC-000458,2025-11-01,Commercial,13300.0,18443
ACC-000458,2025-12-01,Commercial,13300.0,17486
ACC-000459,2025-02-01,Commercial,,2028
ACC-000459,2025-03-01,Commercial,14014.0,5970
ACC-000459,2025-04-01,Commercial,14014.0,22914
ACC-000459,2025-05-01,Commercial,14014.0,17369
ACC-000459,2025-06-01,Commercial,14014.0,18477
ACC-000459,2025-07-01,Commercial,14014.0,16347
ACC-000459,2025-08-01,Commercial,14014.0,19900
ACC-000459,2025-09-01,Commercial,14014.0,24978
ACC-000459,2025-10-01,Commercial,14014.0,20052
ACC-000459,2025-11-01,Commercial,14014.0,24474
ACC-000459,2025-12-01,Commercial,14014.0,15527
ACC-000460,2024-08-01,Commercial,,4181
ACC-000460,2024-09-01,Commercial,28133.0,10775
ACC-000460,2024-10-01,Commercial,28133.0,42608
ACC-000460,2024-11-01,Commercial,28133.0,36088
ACC-000460,2024-12-01,Commercial,28133.0,35000
ACC-000460,2025-01-01,Commercial,28133.0,41092
ACC-000460,2025-02-01,Commercial,28133.0,48976
ACC-000460,2025-03-01,Commercial,28133.0,43020
ACC-000460,2025-04-01,Commercial,28133.0,33831
ACC-000460,2025-05-01,Commercial,28133.0,44501
ACC-000460,2025-06-01,Commercial,28133.0,42959
ACC-000460,2025-07-01,Commercial,28133.0,34155
ACC-000460,2025-08-01,Commercial,28133.0,41442
ACC-000460,2025-09-01,Commercial,28133.0,43756
ACC-000460,2025-10-01,Commercial,28133.0,52965
ACC-000460,2025-11-01,Commercial,28133.0,38856
ACC-000460,2025-12-01,Commercial,28133.0,36197
ACC-000461,2024-11-01,Commercial,,3554
ACC-000461,2024-12-01,Commercial,28620.0,11559
ACC-000461,2025-01-01,Commercial,28620.0,44141
ACC-000461,2025-02-01,Commercial,28620.0,45865
ACC-000461,2025-03-01,Commercial,28620.0,34960
ACC-000461,2025-04-01,Commercial,28620.0,38538
ACC-000461,2025-05-01,Commercial,28620.0,43796
ACC-000461,2025-06-01,Commercial,28620.0,39649
ACC-000461,2025-07-01,Commercial,28620.0,25211
ACC-000461,2025-08-01,Commercial,28620.0,23648
ACC-000461,2025-09-01,Commercial,28620.0,22805
ACC-000461,2025-10-01,Commercial,28620.0,13053
ACC-000461,2025-11-01,Commercial,28620.0,11792
ACC-000462,2023-07-01,Commercial,,1671
ACC-000462,2023-08-01,Commercial,15449.0,5980
ACC-000462,2023-09-01,Commercial,15449.0,20488
ACC-000462,2023-10-01,Commercial,15449.0,20193
ACC-000462,2023-11-01,Commercial,15449.0,22760
ACC-000462,2023-12-01,Commercial,15449.0,20518
ACC-000462,2024-01-01,Commercial,15449.0,25014
ACC-000462,2024-02-01,Commercial,15449.0,24416
ACC-000462,2024-03-01,Commercial,15449.0,24154
ACC-000462,2024-04-01,Commercial,15449.0,24998
ACC-000462,2024-05-01,Commercial,15449.0,23703
ACC-000462,2024-06-01,Commercial,15449.0,22774
ACC-000462,2024-07-01,Commercial,15449.0,19403
ACC-000462,2024-08-01,Commercial,15449.0,22223
ACC-000462,2024-09-01,Commercial,15449.0,23643
ACC-000462,2024-10-01,Commercial,15449.0,24114
ACC-000462,2024-11-01,Commercial,15449.0,24524
ACC-000462,2024-12-01,Commercial,15449.0,17927
ACC-000462,2025-01-01,Commercial,15449.0,25944
ACC-000462,2025-02-01,Commercial,15449.0,24351
ACC-000462,2025-03-01,Commercial,15449.0,22655
ACC-000462,2025-04-01,Commercial,15449.0,24829
ACC-000462,2025-05-01,Commercial,15449.0,25429
ACC-000462,2025-06-01,Commercial,15449.0,28857
ACC-000462,2025-07-01,Commercial,15449.0,21143
ACC-000462,2025-08-01,Commercial,15449.0,21506
ACC-000462,2025-09-01,Commercial,15449.0,25709
ACC-000462,2025-10-01,Commercial,15449.0,29283
ACC-000462,2025-11-01,Commercial,15449.0,24564
ACC-000462,2025-12-01,Commercial,15449.0,21024
ACC-000463,2025-02-01,Commercial,,3518
ACC-000463,2025-03-01,Commercial,26431.0,12258
ACC-000463,2025-04-01,Commercial,26431.0,37558
ACC-000463,2025-05-01,Commercial,26431.0,38393
ACC-000463,2025-06-01,Commercial,26431.0,33781
ACC-000463,2025-07-01,Commercial,26431.0,32132
ACC-000463,2025-08-01,Commercial,26431.0,38545
ACC-000463,2025-09-01,Commercial,26431.0,42516
ACC-000463,2025-10-01,Commercial,26431.0,38818
ACC-000463,2025-11-01,Commercial,26431.0,39451
ACC-000463,2025-12-01,Commercial,26431.0,37241
ACC-000464,2021-01-01,Commercial,,4673
ACC-000464,2021-02-01,Commercial,33596.0,14974
ACC-000464,2021-03-01,Commercial,33596.0,48835
ACC-000464,2021-04-01,Commercial,33596.0,49710
ACC-000464,2021-05-01,Commercial,33596.0,48598
ACC-000464,2021-06-01,Commercial,33596.0,46847
ACC-000464,2021-07-01,Commercial,33596.0,45268
ACC-000464,2021-08-01,Commercial,33596.0,48343
ACC-000464,2021-09-01,Commercial,33596.0,51527
ACC-000464,2021-10-01,Commercial,33596.0,54291
ACC-000464,2021-11-01,Commercial,33596.0,45931
ACC-000464,2021-12-01,Commercial,33596.0,44330
ACC-000464,2022-01-01,Commercial,33596.0,58128
ACC-000464,2022-02-01,Commercial,49794.0,46713
ACC-000464,2022-03-01,Commercial,49794.0,50569
ACC-000464,2022-04-01,Commercial,49794.0,63436
ACC-000464,2022-05-01,Commercial,49794.0,56066
ACC-000464,2022-06-01,Commercial,49794.0,52906
ACC-000464,2022-07-01,Commercial,49794.0,59185
ACC-000464,2022-08-01,Commercial,49794.0,53041
ACC-000464,2022-09-01,Commercial,49794.0,62048
ACC-000464,2022-10-01,Commercial,49794.0,50536
ACC-000464,2022-11-01,Commercial,49794.0,64156
ACC-000464,2022-12-01,Commercial,49794.0,49945
ACC-000464,2023-01-01,Commercial,49794.0,56673
ACC-000464,2023-02-01,Commercial,72912.0,51609
ACC-000464,2023-03-01,Commercial,72912.0,51840
ACC-000464,2023-04-01,Commercial,72912.0,54829
ACC-000464,2023-05-01,Commercial,72912.0,56771
ACC-000464,2023-06-01,Commercial,72912.0,47731
ACC-000464,2023-07-01,Commercial,72912.0,51404
ACC-000464,2023-08-01,Commercial,72912.0,51091
ACC-000464,2023-09-01,Commercial,72912.0,61344
ACC-000464,2023-10-01,Commercial,72912.0,59972
ACC-000464,2023-11-01,Commercial,72912.0,51564
ACC-000464,2023-12-01,Commercial,72912.0,57526
ACC-000464,2024-01-01,Commercial,72912.0,75406
ACC-000465,2024-03-01,Commercial,,2557
ACC-000465,2024-04-01,Commercial,20089.0,9890
ACC-000465,2024-05-01,Commercial,20089.0,31283
ACC-000465,2024-06-01,Commercial,20089.0,27761
ACC-000465,2024-07-01,Commercial,20089.0,27656
ACC-000465,2024-08-01,Commercial,20089.0,27234
ACC-000465,2024-09-01,Commercial,20089.0,30363
ACC-000465,2024-10-01,Commercial,20089.0,34018
ACC-000465,2024-11-01,Commercial,20089.0,31209
ACC-000465,2024-12-01,Commercial,20089.0,27827
ACC-000465,2025-01-01,Commercial,20089.0,31728
ACC-000465,2025-02-01,Commercial,20089.0,33617
ACC-000465,2025-03-01,Commercial,20089.0,33568
ACC-000465,2025-04-01,Commercial,20089.0,30817
ACC-000465,2025-05-01,Commercial,20089.0,29805
ACC-000465,2025-06-01,Commercial,20089.0,29461
ACC-000465,2025-07-01,Commercial,20089.0,28864
ACC-000465,2025-08-01,Commercial,20089.0,34265
ACC-000465,2025-09-01,Commercial,20089.0,36815
ACC-000465,2025-10-01,Commercial,20089.0,34197
ACC-000465,2025-11-01,Commercial,20089.0,32870
ACC-000465,2025-12-01,Commercial,20089.0,31160
ACC-000466,2025-08-01,Commercial,,2947
ACC-000466,2025-09-01,Commercial,22977.0,10309
ACC-000466,2025-10-01,Commercial,22977.0,36027
ACC-000466,2025-11-01,Commercial,22977.0,35819
ACC-000466,2025-12-01,Commercial,22977.0,29505
ACC-000467,2023-12-01,Commercial,,2169
ACC-000467,2024-01-01,Commercial,,8900
ACC-000467,2024-02-01,Commercial,,27327
ACC-000467,2024-03-01,Commercial,,106753
ACC-000467,2024-04-01,Enterprise,380817.0,448055
ACC-000467,2024-05-01,Enterprise,380817.0,432932
ACC-000467,2024-06-01,Enterprise,380817.0,470935
ACC-000467,2024-07-01,Enterprise,380817.0,443674
ACC-000467,2024-08-01,Enterprise,380817.0,470743
ACC-000467,2024-09-01,Enterprise,380817.0,478354
ACC-000467,2024-10-01,Enterprise,380817.0,571231
ACC-000467,2024-11-01,Enterprise,380817.0,517403
ACC-000467,2024-12-01,Enterprise,380817.0,488090
ACC-000467,2025-01-01,Enterprise,380817.0,590474
ACC-000467,2025-02-01,Enterprise,380817.0,582429
ACC-000467,2025-03-01,Enterprise,380817.0,671323
ACC-000467,2025-04-01,Enterprise,380817.0,532230
ACC-000467,2025-05-01,Enterprise,380817.0,629331
ACC-000467,2025-06-01,Enterprise,380817.0,696897
ACC-000467,2025-07-01,Enterprise,380817.0,550977
ACC-000467,2025-08-01,Enterprise,380817.0,609475
ACC-000467,2025-09-01,Enterprise,380817.0,742577
ACC-000467,2025-10-01,Enterprise,380817.0,676975
ACC-000467,2025-11-01,Enterprise,380817.0,594046
ACC-000467,2025-12-01,Enterprise,380817.0,623917
ACC-000468,2025-01-01,Commercial,,3432
ACC-000468,2025-02-01,Commercial,21526.0,10830
ACC-000468,2025-03-01,Commercial,21526.0,35619
ACC-000468,2025-04-01,Commercial,21526.0,31541
ACC-000468,2025-05-01,Commercial,21526.0,27356
ACC-000468,2025-06-01,Commercial,21526.0,25397
ACC-000468,2025-07-01,Commercial,21526.0,29222
ACC-000468,2025-08-01,Commercial,21526.0,28174
ACC-000468,2025-09-01,Commercial,21526.0,34246
ACC-000468,2025-10-01,Commercial,21526.0,35984
ACC-000468,2025-11-01,Commercial,21526.0,26179
ACC-000468,2025-12-01,Commercial,21526.0,29270
ACC-000469,2023-09-01,Commercial,,2076
ACC-000469,2023-10-01,Commercial,14049.0,7584
ACC-000469,2023-11-01,Commercial,14049.0,22770
ACC-000469,2023-12-01,Commercial,14049.0,16574
ACC-000469,2024-01-01,Commercial,14049.0,23192
ACC-000469,2024-02-01,Commercial,14049.0,20813
ACC-000469,2024-03-01,Commercial,14049.0,21159
ACC-000469,2024-04-01,Commercial,14049.0,21820
ACC-000469,2024-05-01,Commercial,14049.0,25373
ACC-000469,2024-06-01,Commercial,14049.0,20792
ACC-000469,2024-07-01,Commercial,14049.0,19193
ACC-000469,2024-08-01,Commercial,14049.0,17793
ACC-000469,2024-09-01,Commercial,14049.0,19374
ACC-000469,2024-10-01,Commercial,21151.0,21052
ACC-000469,2024-11-01,Commercial,21151.0,23262
ACC-000469,2024-12-01,Commercial,21151.0,16499
ACC-000469,2025-01-01,Commercial,21151.0,21099
ACC-000469,2025-02-01,Commercial,21151.0,24214
ACC-000469,2025-03-01,Commercial,21151.0,19409
ACC-000469,2025-04-01,Commercial,21151.0,23994
ACC-000469,2025-05-01,Commercial,21151.0,22252
ACC-000469,2025-06-01,Commercial,21151.0,21538
ACC-000469,2025-07-01,Commercial,21151.0,21760
ACC-000469,2025-08-01,Commercial,21151.0,24448
ACC-000469,2025-09-01,Commercial,21151.0,25673
ACC-000469,2025-10-01,Commercial,29882.0,24745
ACC-000469,2025-11-01,Commercial,29882.0,28222
ACC-000469,2025-12-01,Commercial,29882.0,20051
ACC-000470,2025-10-01,Commercial,,2047
ACC-000470,2025-11-01,Commercial,15209.0,6504
ACC-000470,2025-12-01,Commercial,15209.0,20139
ACC-000471,2024-11-01,Commercial,,4281
ACC-000471,2024-12-01,Commercial,30903.0,12364
ACC-000471,2025-01-01,Commercial,30903.0,43466
ACC-000471,2025-02-01,Commercial,30903.0,50553
ACC-000471,2025-03-01,Commercial,30903.0,42145
ACC-000471,2025-04-01,Commercial,30903.0,44036
ACC-000471,2025-05-01,Commercial,30903.0,45956
ACC-000471,2025-06-01,Commercial,30903.0,54250
ACC-000471,2025-07-01,Commercial,30903.0,39405
ACC-000471,2025-08-01,Commercial,30903.0,51145
ACC-000471,2025-09-01,Commercial,30903.0,54832
ACC-000471,2025-10-01,Commercial,30903.0,48752
ACC-000471,2025-11-01,Commercial,30903.0,57151
ACC-000471,2025-12-01,Commercial,39700.0,53566
ACC-000472,2022-08-01,Commercial,,2985
ACC-000472,2022-09-01,Commercial,25061.0,11829
ACC-000472,2022-10-01,Commercial,25061.0,39417
ACC-000472,2022-11-01,Commercial,25061.0,40122
ACC-000472,2022-12-01,Commercial,25061.0,33402
ACC-000472,2023-01-01,Commercial,25061.0,33910
ACC-000472,2023-02-01,Commercial,25061.0,35800
ACC-000472,2023-03-01,Commercial,25061.0,34416
ACC-000472,2023-04-01,Commercial,25061.0,39987
ACC-000472,2023-05-01,Commercial,25061.0,37889
ACC-000472,2023-06-01,Commercial,25061.0,37959
ACC-000472,2023-07-01,Commercial,25061.0,34805
ACC-000472,2023-08-01,Commercial,25061.0,33834
ACC-000472,2023-09-01,Commercial,25061.0,34609
ACC-000472,2023-10-01,Commercial,25061.0,42713
ACC-000472,2023-11-01,Commercial,25061.0,40756
ACC-000472,2023-12-01,Commercial,25061.0,34767
ACC-000472,2024-01-01,Commercial,25061.0,44638
ACC-000472,2024-02-01,Commercial,25061.0,39303
ACC-000472,2024-03-01,Commercial,25061.0,39037
ACC-000472,2024-04-01,Commercial,25061.0,38896
ACC-000472,2024-05-01,Commercial,25061.0,36943
ACC-000472,2024-06-01,Commercial,25061.0,42503
ACC-000472,2024-07-01,Commercial,25061.0,33089
ACC-000472,2024-08-01,Commercial,25061.0,33107
ACC-000472,2024-09-01,Commercial,25061.0,42197
ACC-000472,2024-10-01,Commercial,25061.0,39346
ACC-000472,2024-11-01,Commercial,25061.0,51016
ACC-000472,2024-12-01,Commercial,25061.0,41083
ACC-000472,2025-01-01,Commercial,25061.0,50591
ACC-000472,2025-02-01,Commercial,25061.0,42580
ACC-000472,2025-03-01,Commercial,25061.0,40548
ACC-000472,2025-04-01,Commercial,25061.0,48559
ACC-000472,2025-05-01,Commercial,25061.0,45500
ACC-000472,2025-06-01,Commercial,25061.0,41888
ACC-000472,2025-07-01,Commercial,25061.0,37903
ACC-000472,2025-08-01,Commercial,25061.0,40014
ACC-000472,2025-09-01,Commercial,21068.0,49066
ACC-000472,2025-10-01,Commercial,21068.0,52738
ACC-000472,2025-11-01,Commercial,21068.0,44849
ACC-000472,2025-12-01,Commercial,21068.0,41114
ACC-000473,2024-05-01,Commercial,,3771
ACC-000473,2024-06-01,Commercial,24568.0,9974
ACC-000473,2024-07-01,Commercial,24568.0,27990
ACC-000473,2024-08-01,Commercial,24568.0,29368
ACC-000473,2024-09-01,Commercial,24568.0,32707
ACC-000473,2024-10-01,Commercial,24568.0,35353
ACC-000473,2024-11-01,Commercial,24568.0,33978
ACC-000473,2024-12-01,Commercial,24568.0,29048
ACC-000473,2025-01-01,Commercial,24568.0,33710
ACC-000473,2025-02-01,Commercial,24568.0,35994
ACC-000473,2025-03-01,Commercial,24568.0,43331
ACC-000473,2025-04-01,Commercial,24568.0,33624
ACC-000473,2025-05-01,Commercial,24568.0,43615
ACC-000474,2025-08-01,Commercial,,4252
ACC-000474,2025-09-01,Commercial,28566.0,12851
ACC-000474,2025-10-01,Commercial,28566.0,36957
ACC-000474,2025-11-01,Commercial,28566.0,39599
ACC-000474,2025-12-01,Commercial,28566.0,42107
ACC-000475,2023-08-01,Commercial,,2902
ACC-000475,2023-09-01,Commercial,21198.0,9771
ACC-000475,2023-10-01,Commercial,21198.0,29500
ACC-000475,2023-11-01,Commercial,21198.0,27140
ACC-000475,2023-12-01,Commercial,21198.0,24658
ACC-000475,2024-01-01,Commercial,21198.0,33717
ACC-000475,2024-02-01,Commercial,21198.0,32239
ACC-000475,2024-03-01,Commercial,21198.0,29788
ACC-000475,2024-04-01,Commercial,21198.0,12816
ACC-000475,2024-05-01,Commercial,21198.0,15469
ACC-000475,2024-06-01,Commercial,21198.0,9795
ACC-000475,2024-07-01,Commercial,21198.0,12374
ACC-000475,2024-08-01,Commercial,21198.0,8654
ACC-000476,2024-04-01,Commercial,,5456
ACC-000476,2024-05-01,Commercial,36742.0,19847
ACC-000476,2024-06-01,Commercial,36742.0,51610
ACC-000476,2024-07-01,Commercial,36742.0,48738
ACC-000476,2024-08-01,Commercial,36742.0,45526
ACC-000476,2024-09-01,Commercial,36742.0,57888
ACC-000476,2024-10-01,Commercial,36742.0,54661
ACC-000476,2024-11-01,Commercial,36742.0,61882
ACC-000476,2024-12-01,Commercial,36742.0,50743
ACC-000476,2025-01-01,Commercial,36742.0,54215
ACC-000476,2025-02-01,Commercial,36742.0,57162
ACC-000476,2025-03-01,Commercial,36742.0,57247
ACC-000476,2025-04-01,Commercial,36742.0,52081
ACC-000476,2025-05-01,Commercial,28544.0,56095
ACC-000476,2025-06-01,Commercial,28544.0,66703
ACC-000476,2025-07-01,Commercial,28544.0,60177
ACC-000476,2025-08-01,Commercial,28544.0,58845
ACC-000476,2025-09-01,Commercial,28544.0,66307
ACC-000476,2025-10-01,Commercial,28544.0,67327
ACC-000476,2025-11-01,Commercial,28544.0,51957
ACC-000476,2025-12-01,Commercial,28544.0,59213
ACC-000477,2025-04-01,Commercial,,5471
ACC-000477,2025-05-01,Commercial,42668.0,19404
ACC-000477,2025-06-01,Commercial,42668.0,53186
ACC-000477,2025-07-01,Commercial,42668.0,50227
ACC-000477,2025-08-01,Commercial,42668.0,56947
ACC-000477,2025-09-01,Commercial,42668.0,65163
ACC-000477,2025-10-01,Commercial,42668.0,67248
ACC-000477,2025-11-01,Commercial,42668.0,72996
ACC-000477,2025-12-01,Commercial,42668.0,59044
ACC-000478,2021-10-01,SMB,,474
ACC-000478,2021-11-01,SMB,,4907
ACC-000478,2021-12-01,SMB,,10546
ACC-000478,2022-01-01,SMB,,37254
ACC-000478,2022-02-01,SMB,,39666
ACC-000478,2022-03-01,Commercial,25633.0,35535
ACC-000478,2022-04-01,Commercial,25633.0,39705
ACC-000478,2022-05-01,Commercial,25633.0,40742
ACC-000478,2022-06-01,Commercial,25633.0,34319
ACC-000478,2022-07-01,Commercial,25633.0,37563
ACC-000478,2022-08-01,Commercial,25633.0,31816
ACC-000478,2022-09-01,Commercial,25633.0,43580
ACC-000478,2022-10-01,Commercial,25633.0,44098
ACC-000478,2022-11-01,Commercial,25633.0,36371
ACC-000478,2022-12-01,Commercial,25633.0,33005
ACC-000478,2023-01-01,Commercial,25633.0,37537
ACC-000478,2023-02-01,Commercial,25633.0,43869
ACC-000478,2023-03-01,Commercial,25633.0,39423
ACC-000478,2023-04-01,Commercial,25633.0,42850
ACC-000478,2023-05-01,Commercial,25633.0,38225
ACC-000478,2023-06-01,Commercial,25633.0,40440
ACC-000478,2023-07-01,Commercial,25633.0,38620
ACC-000478,2023-08-01,Commercial,25633.0,34946
ACC-000478,2023-09-01,Commercial,25633.0,48075
ACC-000478,2023-10-01,Commercial,25633.0,46563
ACC-000478,2023-11-01,Commercial,25633.0,43036
ACC-000478,2023-12-01,Commercial,25633.0,44328
ACC-000478,2024-01-01,Commercial,25633.0,41781
ACC-000478,2024-02-01,Commercial,25633.0,59018
ACC-000478,2024-03-01,Commercial,40785.0,42194
ACC-000478,2024-04-01,Commercial,40785.0,51687
ACC-000478,2024-05-01,Commercial,40785.0,46189
ACC-000478,2024-06-01,Commercial,40785.0,44205
ACC-000478,2024-07-01,Commercial,40785.0,40168
ACC-000478,2024-08-01,Commercial,40785.0,53172
ACC-000478,2024-09-01,Commercial,40785.0,51347
ACC-000478,2024-10-01,Commercial,40785.0,44011
ACC-000478,2024-11-01,Commercial,40785.0,58714
ACC-000478,2024-12-01,Commercial,40785.0,43955
ACC-000478,2025-01-01,Commercial,40785.0,60277
ACC-000478,2025-02-01,Commercial,40785.0,53123
ACC-000478,2025-03-01,Commercial,51141.0,51147
ACC-000478,2025-04-01,Commercial,51141.0,51069
ACC-000478,2025-05-01,Commercial,51141.0,63536
ACC-000478,2025-06-01,Commercial,51141.0,58856
ACC-000478,2025-07-01,Commercial,51141.0,50897
ACC-000478,2025-08-01,Commercial,51141.0,59691
